,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
136288,STATE - PUDUCHERRY,"Manufacture of other pumps, compressors, taps and valves",0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,6,0,22.65423406060606,82.20022463636361
136289,STATE - PUDUCHERRY,Manufacture of other general-purpose machinery,15,3,12,12,0,12,3,3,0,0,0,0,0,0,0,0,0,0,15,0.25,22.65423406060606,82.20022463636361
136290,STATE - PUDUCHERRY,Manufacture of special-purpose machinery,53,48,5,26,26,0,27,22,5,3,3,0,0,0,0,3,3,0,56,9.6,22.65423406060606,82.20022463636361
136291,STATE - PUDUCHERRY,Manufacture of agricultural and forestry machinery,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
136292,STATE - PUDUCHERRY,Manufacture of metal-forming machinery and machine tools,6,6,0,6,6,0,0,0,0,3,3,0,0,0,0,3,3,0,9,6,22.65423406060606,82.20022463636361
136293,STATE - PUDUCHERRY,"Manufacture of machinery for mining, quarrying and construction",21,21,0,8,8,0,13,13,0,0,0,0,0,0,0,0,0,0,21,21,22.65423406060606,82.20022463636361
136294,STATE - PUDUCHERRY,"Manufacture of machinery for textile, apparel and leather production",18,15,3,6,6,0,12,9,3,0,0,0,0,0,0,0,0,0,18,5,22.65423406060606,82.20022463636361
136295,STATE - PUDUCHERRY,Manufacture of other special-purpose machinery,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
136296,STATE - PUDUCHERRY,"Manufacture of motor vehicles, trailers and semi-trailers",60,45,15,38,26,12,22,19,3,0,0,0,0,0,0,0,0,0,60,3,22.65423406060606,82.20022463636361
136297,STATE - PUDUCHERRY,Manufacture of motor vehicles,23,20,3,12,12,0,11,8,3,0,0,0,0,0,0,0,0,0,23,6.666666666666667,22.65423406060606,82.20022463636361
136298,STATE - PUDUCHERRY,Manufacture of motor vehicles,23,20,3,12,12,0,11,8,3,0,0,0,0,0,0,0,0,0,23,6.666666666666667,22.65423406060606,82.20022463636361
136299,STATE - PUDUCHERRY,Manufacture of bodies (coachwork) for motor vehicles; manufacture of,11,11,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0,11,11,22.65423406060606,82.20022463636361
136300,STATE - PUDUCHERRY,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,11,11,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0,11,11,22.65423406060606,82.20022463636361
136301,STATE - PUDUCHERRY,Manufacture of parts and accessories for motor vehicles,26,14,12,20,8,12,6,6,0,0,0,0,0,0,0,0,0,0,26,1.1666666666666667,22.65423406060606,82.20022463636361
136302,STATE - PUDUCHERRY,Manufacture of parts and accessories for motor vehicles,26,14,12,20,8,12,6,6,0,0,0,0,0,0,0,0,0,0,26,1.1666666666666667,22.65423406060606,82.20022463636361
136303,STATE - PUDUCHERRY,Manufacture of other transport equipment,23,17,6,12,6,6,11,11,0,6,6,0,6,6,0,0,0,0,29,2.833333333333333,22.65423406060606,82.20022463636361
136304,STATE - PUDUCHERRY,Building of ships and boats,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
136305,STATE - PUDUCHERRY,Building of ships and floating structures,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
136306,STATE - PUDUCHERRY,Manufacture of transport equipment n.e.c.,18,12,6,12,6,6,6,6,0,6,6,0,6,6,0,0,0,0,24,2,22.65423406060606,82.20022463636361
136307,STATE - PUDUCHERRY,Manufacture of motorcycles,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22.65423406060606,82.20022463636361
136308,STATE - PUDUCHERRY,Manufacture of other transport equipment n.e.c.,12,12,0,6,6,0,6,6,0,6,6,0,6,6,0,0,0,0,18,12,22.65423406060606,82.20022463636361
136309,STATE - PUDUCHERRY,Manufacture of furniture,41,39,2,30,28,2,11,11,0,12,12,0,6,6,0,6,6,0,53,19.5,22.65423406060606,82.20022463636361
136310,STATE - PUDUCHERRY,Manufacture of furniture,41,39,2,30,28,2,11,11,0,12,12,0,6,6,0,6,6,0,53,19.5,22.65423406060606,82.20022463636361
136311,STATE - PUDUCHERRY,Manufacture of furniture,41,39,2,30,28,2,11,11,0,12,12,0,6,6,0,6,6,0,53,19.5,22.65423406060606,82.20022463636361
136312,STATE - PUDUCHERRY,Other manufacturing,105,48,57,58,30,28,47,18,29,15,6,9,12,6,6,3,0,3,120,0.8421052631578947,22.65423406060606,82.20022463636361
136313,STATE - PUDUCHERRY,"Manufacture of jewellery, bijouterie and related articles",9,6,3,6,6,0,3,0,3,6,6,0,6,6,0,0,0,0,15,2,22.65423406060606,82.20022463636361
136314,STATE - PUDUCHERRY,Manufacture of jewellery and related articles,9,6,3,6,6,0,3,0,3,6,6,0,6,6,0,0,0,0,15,2,22.65423406060606,82.20022463636361
136315,STATE - PUDUCHERRY,Manufacture of musical instruments,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136316,STATE - PUDUCHERRY,Manufacture of musical instruments,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136317,STATE - PUDUCHERRY,Manufacture of games and toys,9,3,6,0,0,0,9,3,6,6,0,6,6,0,6,0,0,0,15,0.5,22.65423406060606,82.20022463636361
136318,STATE - PUDUCHERRY,Manufacture of games and toys,9,3,6,0,0,0,9,3,6,6,0,6,6,0,6,0,0,0,15,0.5,22.65423406060606,82.20022463636361
136319,STATE - PUDUCHERRY,Manufacture of medical and dental instruments and supplies,12,6,6,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,12,1,22.65423406060606,82.20022463636361
136320,STATE - PUDUCHERRY,Manufacture of medical and dental instruments and supplies,12,6,6,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,12,1,22.65423406060606,82.20022463636361
136321,STATE - PUDUCHERRY,Other manufacturing n.e.c.,72,30,42,46,18,28,26,12,14,3,0,3,0,0,0,3,0,3,75,0.7142857142857143,22.65423406060606,82.20022463636361
136322,STATE - PUDUCHERRY,Other manufacturing n.e.c.,72,30,42,46,18,28,26,12,14,3,0,3,0,0,0,3,0,3,75,0.7142857142857143,22.65423406060606,82.20022463636361
136323,STATE - PUDUCHERRY,Repair and installation of machinery and equipment,204,198,6,62,62,0,142,136,6,15,15,0,0,0,0,15,15,0,219,33,22.65423406060606,82.20022463636361
136324,STATE - PUDUCHERRY,"Repair of fabricated metal products, machinery and equipment",204,198,6,62,62,0,142,136,6,15,15,0,0,0,0,15,15,0,219,33,22.65423406060606,82.20022463636361
136325,STATE - PUDUCHERRY,Repair of fabricated metal products,120,117,3,46,46,0,74,71,3,9,9,0,0,0,0,9,9,0,129,39,22.65423406060606,82.20022463636361
136326,STATE - PUDUCHERRY,Repair of machinery,12,9,3,6,6,0,6,3,3,0,0,0,0,0,0,0,0,0,12,3,22.65423406060606,82.20022463636361
136327,STATE - PUDUCHERRY,Repair of electronic and optical equipment,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136328,STATE - PUDUCHERRY,Repair of electrical equipment,69,69,0,10,10,0,59,59,0,6,6,0,0,0,0,6,6,0,75,69,22.65423406060606,82.20022463636361
136329,STATE - PUDUCHERRY,"Electricity, gas, steam and air conditioning supply",289,278,11,146,144,2,143,134,9,8,6,2,8,6,2,0,0,0,297,25.272727272727277,22.65423406060606,82.20022463636361
136330,STATE - PUDUCHERRY,"Electric power generation, transmission and distribution",265,254,11,134,132,2,131,122,9,8,6,2,8,6,2,0,0,0,273,23.09090909090909,22.65423406060606,82.20022463636361
136331,STATE - PUDUCHERRY,"Electric power generation, transmission and distribution",265,254,11,134,132,2,131,122,9,8,6,2,8,6,2,0,0,0,273,23.09090909090909,22.65423406060606,82.20022463636361
136332,STATE - PUDUCHERRY,Manufacture of gas; distribution of gaseous fuels through mains,24,24,0,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,24,24,22.65423406060606,82.20022463636361
136333,STATE - PUDUCHERRY,Manufacture of gas; distribution of gaseous fuels through mains,24,24,0,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,24,24,22.65423406060606,82.20022463636361
136334,STATE - PUDUCHERRY,"Water collection, treatment and supply",28,26,2,14,12,2,14,14,0,2,2,0,2,2,0,0,0,0,30,13,22.65423406060606,82.20022463636361
136335,STATE - PUDUCHERRY,"Water collection, treatment and supply",28,26,2,14,12,2,14,14,0,2,2,0,2,2,0,0,0,0,30,13,22.65423406060606,82.20022463636361
136336,STATE - PUDUCHERRY,"Water collection, treatment and supply",28,26,2,14,12,2,14,14,0,2,2,0,2,2,0,0,0,0,30,13,22.65423406060606,82.20022463636361
136337,STATE - PUDUCHERRY,Sewerage,26,26,0,0,0,0,26,26,0,8,8,0,0,0,0,8,8,0,34,26,22.65423406060606,82.20022463636361
136338,STATE - PUDUCHERRY,Sewerage,26,26,0,0,0,0,26,26,0,8,8,0,0,0,0,8,8,0,34,26,22.65423406060606,82.20022463636361
136339,STATE - PUDUCHERRY,Sewerage,26,26,0,0,0,0,26,26,0,8,8,0,0,0,0,8,8,0,34,26,22.65423406060606,82.20022463636361
136340,STATE - PUDUCHERRY,"Waste collection, treatment and disposal activities; materials recovery",36,17,19,20,6,14,16,11,5,11,0,11,0,0,0,11,0,11,47,0.8947368421052632,22.65423406060606,82.20022463636361
136341,STATE - PUDUCHERRY,Waste collection,33,14,19,20,6,14,13,8,5,9,0,9,0,0,0,9,0,9,42,0.7368421052631579,22.65423406060606,82.20022463636361
136342,STATE - PUDUCHERRY,Collection of non-hazardous waste,31,14,17,20,6,14,11,8,3,7,0,7,0,0,0,7,0,7,38,0.8235294117647058,22.65423406060606,82.20022463636361
136343,STATE - PUDUCHERRY,Collection of hazardous waste,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,2,0,2,4,0,22.65423406060606,82.20022463636361
136344,STATE - PUDUCHERRY,Waste treatment and disposal,3,3,0,0,0,0,3,3,0,2,0,2,0,0,0,2,0,2,5,3,22.65423406060606,82.20022463636361
136345,STATE - PUDUCHERRY,Treatment and disposal of hazardous waste,3,3,0,0,0,0,3,3,0,2,0,2,0,0,0,2,0,2,5,3,22.65423406060606,82.20022463636361
136346,STATE - PUDUCHERRY,Remediation activities and other waste management services,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,22.65423406060606,82.20022463636361
136347,STATE - PUDUCHERRY,Remediation activities and other waste management services,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,22.65423406060606,82.20022463636361
136348,STATE - PUDUCHERRY,Remediation activities and other waste management services,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,22.65423406060606,82.20022463636361
136349,STATE - PUDUCHERRY,Construction of buildings,4091,3255,836,1316,1022,294,2775,2233,542,678,524,154,304,216,88,374,308,66,4769,3.8935406698564594,22.65423406060606,82.20022463636361
136350,STATE - PUDUCHERRY,Construction of buildings,4091,3255,836,1316,1022,294,2775,2233,542,678,524,154,304,216,88,374,308,66,4769,3.8935406698564594,22.65423406060606,82.20022463636361
136351,STATE - PUDUCHERRY,Construction of buildings,4091,3255,836,1316,1022,294,2775,2233,542,678,524,154,304,216,88,374,308,66,4769,3.8935406698564594,22.65423406060606,82.20022463636361
136352,STATE - PUDUCHERRY,Civil engineering,273,186,87,250,168,82,23,18,5,103,41,62,92,32,60,11,9,2,376,2.1379310344827585,22.65423406060606,82.20022463636361
136353,STATE - PUDUCHERRY,Construction of roads and railways,212,142,70,198,130,68,14,12,2,43,29,14,38,26,12,5,3,2,255,2.0285714285714285,22.65423406060606,82.20022463636361
136354,STATE - PUDUCHERRY,Construction roads and railways,212,142,70,198,130,68,14,12,2,43,29,14,38,26,12,5,3,2,255,2.0285714285714285,22.65423406060606,82.20022463636361
136355,STATE - PUDUCHERRY,Construction of utility projects,28,20,8,28,20,8,0,0,0,60,12,48,54,6,48,6,6,0,88,2.5,22.65423406060606,82.20022463636361
136356,STATE - PUDUCHERRY,Construction of utility projects,28,20,8,28,20,8,0,0,0,60,12,48,54,6,48,6,6,0,88,2.5,22.65423406060606,82.20022463636361
136357,STATE - PUDUCHERRY,Construction of other civil engineering projects,33,24,9,24,18,6,9,6,3,0,0,0,0,0,0,0,0,0,33,2.6666666666666665,22.65423406060606,82.20022463636361
136358,STATE - PUDUCHERRY,Construction of other civil engineering projects,33,24,9,24,18,6,9,6,3,0,0,0,0,0,0,0,0,0,33,2.6666666666666665,22.65423406060606,82.20022463636361
136359,STATE - PUDUCHERRY,Specialized construction activities,2628,2381,247,714,632,82,1914,1749,165,479,411,68,126,82,44,353,329,24,3107,9.639676113360323,22.65423406060606,82.20022463636361
136360,STATE - PUDUCHERRY,Demolition and site preparation,33,33,0,24,24,0,9,9,0,0,0,0,0,0,0,0,0,0,33,33,22.65423406060606,82.20022463636361
136361,STATE - PUDUCHERRY,Site preparation,33,33,0,24,24,0,9,9,0,0,0,0,0,0,0,0,0,0,33,33,22.65423406060606,82.20022463636361
136362,STATE - PUDUCHERRY,"Electrical, plumbing and other construction installation activities",1342,1108,234,486,406,80,856,702,154,243,177,66,78,34,44,165,143,22,1585,4.735042735042735,22.65423406060606,82.20022463636361
136363,STATE - PUDUCHERRY,Electrical installation,351,343,8,136,128,8,215,215,0,45,30,15,18,6,12,27,24,3,396,42.875,22.65423406060606,82.20022463636361
136364,STATE - PUDUCHERRY,"Plumbing, heat and air-conditioning installation",115,113,2,18,18,0,97,95,2,36,36,0,2,2,0,34,34,0,151,56.5,22.65423406060606,82.20022463636361
136365,STATE - PUDUCHERRY,Other construction installation,876,652,224,332,260,72,544,392,152,162,111,51,58,26,32,104,85,19,1038,2.9107142857142856,22.65423406060606,82.20022463636361
136366,STATE - PUDUCHERRY,Building completion and finishing,1253,1240,13,204,202,2,1049,1038,11,236,234,2,48,48,0,188,186,2,1489,95.3846153846154,22.65423406060606,82.20022463636361
136367,STATE - PUDUCHERRY,Building completion and finishing,1253,1240,13,204,202,2,1049,1038,11,236,234,2,48,48,0,188,186,2,1489,95.3846153846154,22.65423406060606,82.20022463636361
136368,STATE - PUDUCHERRY,Wholesale and retail trade and repair of motor vehicles and motorcycles,360,342,18,146,140,6,214,202,12,24,24,0,18,18,0,6,6,0,384,19,22.65423406060606,82.20022463636361
136369,STATE - PUDUCHERRY,Sale of motor vehicles,20,15,5,0,0,0,20,15,5,0,0,0,0,0,0,0,0,0,20,3,22.65423406060606,82.20022463636361
136370,STATE - PUDUCHERRY,Sale of motor vehicles,20,15,5,0,0,0,20,15,5,0,0,0,0,0,0,0,0,0,20,3,22.65423406060606,82.20022463636361
136371,STATE - PUDUCHERRY,Sale of motor vehicle parts and accessories,14,14,0,12,12,0,2,2,0,0,0,0,0,0,0,0,0,0,14,14,22.65423406060606,82.20022463636361
136372,STATE - PUDUCHERRY,Sale of motor vehicle parts and accessories,14,14,0,12,12,0,2,2,0,0,0,0,0,0,0,0,0,0,14,14,22.65423406060606,82.20022463636361
136373,STATE - PUDUCHERRY,"Sale, maintenance and repair of motorcycles and related parts and",132,119,13,60,54,6,72,65,7,3,3,0,0,0,0,3,3,0,135,9.153846153846152,22.65423406060606,82.20022463636361
136374,STATE - PUDUCHERRY,"Sale, maintenance and repair of motorcycles and related parts and",132,119,13,60,54,6,72,65,7,3,3,0,0,0,0,3,3,0,135,9.153846153846152,22.65423406060606,82.20022463636361
136375,STATE - PUDUCHERRY,"Wholesale trade, except of motor vehicles and motorcycles",214,163,51,70,32,38,144,131,13,14,11,3,0,0,0,14,11,3,228,3.196078431372549,22.65423406060606,82.20022463636361
136376,STATE - PUDUCHERRY,Wholesale on a fee or contract basis,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,18,18,22.65423406060606,82.20022463636361
136377,STATE - PUDUCHERRY,Wholesale on a fee or contract basis,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,18,18,22.65423406060606,82.20022463636361
136378,STATE - PUDUCHERRY,Wholesale of agricultural raw materials and live animals,18,18,0,0,0,0,18,18,0,3,0,3,0,0,0,3,0,3,21,18,22.65423406060606,82.20022463636361
136379,STATE - PUDUCHERRY,Wholesale of agricultural raw materials and live animals,18,18,0,0,0,0,18,18,0,3,0,3,0,0,0,3,0,3,21,18,22.65423406060606,82.20022463636361
136380,STATE - PUDUCHERRY,"Wholesale of food, beverages and tobacco",97,68,29,44,18,26,53,50,3,2,2,0,0,0,0,2,2,0,99,2.3448275862068964,22.65423406060606,82.20022463636361
136381,STATE - PUDUCHERRY,"Wholesale of food, beverages and tobacco",97,68,29,44,18,26,53,50,3,2,2,0,0,0,0,2,2,0,99,2.3448275862068964,22.65423406060606,82.20022463636361
136382,STATE - PUDUCHERRY,Wholesale of household goods,43,24,19,12,0,12,31,24,7,6,6,0,0,0,0,6,6,0,49,1.263157894736842,22.65423406060606,82.20022463636361
136383,STATE - PUDUCHERRY,"Wholesale of textiles, clothing and footwear",15,3,12,12,0,12,3,3,0,0,0,0,0,0,0,0,0,0,15,0.25,22.65423406060606,82.20022463636361
136384,STATE - PUDUCHERRY,Wholesale of other household goods,28,21,7,0,0,0,28,21,7,6,6,0,0,0,0,6,6,0,34,3,22.65423406060606,82.20022463636361
136385,STATE - PUDUCHERRY,"Wholesale of machinery, equipment and supplies",17,17,0,8,8,0,9,9,0,3,3,0,0,0,0,3,3,0,20,17,22.65423406060606,82.20022463636361
136386,STATE - PUDUCHERRY,"Wholesale of computers, computer peripheral equipment and software",3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136387,STATE - PUDUCHERRY,Wholesale of electronic and telecommunications equipment and parts,9,9,0,6,6,0,3,3,0,3,3,0,0,0,0,3,3,0,12,9,22.65423406060606,82.20022463636361
136388,STATE - PUDUCHERRY,Wholesale of other machinery and equipment,5,5,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
136389,STATE - PUDUCHERRY,Other specialized wholesale,15,12,3,6,6,0,9,6,3,0,0,0,0,0,0,0,0,0,15,4,22.65423406060606,82.20022463636361
136390,STATE - PUDUCHERRY,"Wholesale of solid, liquid and gaseous fuels and related products",3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136391,STATE - PUDUCHERRY,"Wholesale of construction materials, hardware, plumbing and heating",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
136392,STATE - PUDUCHERRY,Wholesale of waste and scrap and other products n.e.c.,6,3,3,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,6,1,22.65423406060606,82.20022463636361
136393,STATE - PUDUCHERRY,Non-specialized wholesale trade,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
136394,STATE - PUDUCHERRY,Non-specialized wholesale trade,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
136395,STATE - PUDUCHERRY,"Retail trade, except of motor vehicles and motorcycles",2410,1753,657,852,608,244,1558,1145,413,235,135,100,98,56,42,137,79,58,2645,2.6681887366818877,22.65423406060606,82.20022463636361
136396,STATE - PUDUCHERRY,Retail sale in non-specialized stores,22,17,5,8,6,2,14,11,3,3,0,3,0,0,0,3,0,3,25,3.4,22.65423406060606,82.20022463636361
136397,STATE - PUDUCHERRY,"Retail sale in non-specialized stores with food, beverages or tobacco",3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,22.65423406060606,82.20022463636361
136398,STATE - PUDUCHERRY,Other retail sale in non-specialized stores,19,17,2,8,6,2,11,11,0,3,0,3,0,0,0,3,0,3,22,8.5,22.65423406060606,82.20022463636361
136399,STATE - PUDUCHERRY,"Retail sale of food, beverages and tobacco in specialized stores",986,722,264,366,248,118,620,474,146,87,50,37,42,14,28,45,36,9,1073,2.734848484848485,22.65423406060606,82.20022463636361
136400,STATE - PUDUCHERRY,Retail sale of food in specialized stores,955,696,259,360,242,118,595,454,141,84,47,37,42,14,28,42,33,9,1039,2.687258687258687,22.65423406060606,82.20022463636361
136401,STATE - PUDUCHERRY,Retail sale of beverages in specialized stores,31,26,5,6,6,0,25,20,5,3,3,0,0,0,0,3,3,0,34,5.2,22.65423406060606,82.20022463636361
136402,STATE - PUDUCHERRY,Retail sale of automotive fuel in specialized stores,107,96,11,66,60,6,41,36,5,12,12,0,6,6,0,6,6,0,119,8.727272727272727,22.65423406060606,82.20022463636361
136403,STATE - PUDUCHERRY,Retail sale of automotive fuel in specialized stores,107,96,11,66,60,6,41,36,5,12,12,0,6,6,0,6,6,0,119,8.727272727272727,22.65423406060606,82.20022463636361
136404,STATE - PUDUCHERRY,Retail sale of information and communications equipment in specialized,34,28,6,0,0,0,34,28,6,3,3,0,0,0,0,3,3,0,37,4.666666666666667,22.65423406060606,82.20022463636361
136405,STATE - PUDUCHERRY,"Retail sale of computers, peripheral units, software and",31,25,6,0,0,0,31,25,6,3,3,0,0,0,0,3,3,0,34,4.166666666666667,22.65423406060606,82.20022463636361
136406,STATE - PUDUCHERRY,Retail sale of audio and video equipment in specialized stores,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136407,STATE - PUDUCHERRY,Retail sale of other household equipment in specialized stores,404,343,61,108,96,12,296,247,49,35,24,11,12,12,0,23,12,11,439,5.622950819672131,22.65423406060606,82.20022463636361
136408,STATE - PUDUCHERRY,Retail sale of textiles in specialized stores,185,139,46,58,52,6,127,87,40,14,3,11,0,0,0,14,3,11,199,3.0217391304347827,22.65423406060606,82.20022463636361
136409,STATE - PUDUCHERRY,"Retail sale of hardware, paints and glass in specialized stores",136,134,2,26,26,0,110,108,2,19,19,0,12,12,0,7,7,0,155,67,22.65423406060606,82.20022463636361
136410,STATE - PUDUCHERRY,"Retail sale of electrical household appliances, furniture, lighting",83,70,13,24,18,6,59,52,7,2,2,0,0,0,0,2,2,0,85,5.384615384615385,22.65423406060606,82.20022463636361
136411,STATE - PUDUCHERRY,Retail sale of cultural and recreation goods in specialized stores,46,27,19,0,0,0,46,27,19,5,2,3,0,0,0,5,2,3,51,1.4210526315789471,22.65423406060606,82.20022463636361
136412,STATE - PUDUCHERRY,"Retail sale of books, newspapers and stationary in specialized stores",37,21,16,0,0,0,37,21,16,5,2,3,0,0,0,5,2,3,42,1.3125,22.65423406060606,82.20022463636361
136413,STATE - PUDUCHERRY,Retail sale of games and toys in specialized stores,9,6,3,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,9,2,22.65423406060606,82.20022463636361
136414,STATE - PUDUCHERRY,Retail sale of other goods in specialized stores,524,314,210,204,124,80,320,190,130,35,15,20,10,0,10,25,15,10,559,1.4952380952380953,22.65423406060606,82.20022463636361
136415,STATE - PUDUCHERRY,"Retail sale of clothing, footwear and leather articles in specialized",114,91,23,30,24,6,84,67,17,3,3,0,0,0,0,3,3,0,117,3.9565217391304346,22.65423406060606,82.20022463636361
136416,STATE - PUDUCHERRY,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",165,81,84,82,40,42,83,41,42,6,0,6,6,0,6,0,0,0,171,0.9642857142857144,22.65423406060606,82.20022463636361
136417,STATE - PUDUCHERRY,Other retail sale of new goods in specialized stores,229,130,99,92,60,32,137,70,67,21,9,12,4,0,4,17,9,8,250,1.3131313131313131,22.65423406060606,82.20022463636361
136418,STATE - PUDUCHERRY,Retail sale of second-hand goods,16,12,4,0,0,0,16,12,4,5,3,2,0,0,0,5,3,2,21,3,22.65423406060606,82.20022463636361
136419,STATE - PUDUCHERRY,Retail sale via stalls and markets,243,177,66,100,74,26,143,103,40,16,6,10,8,6,2,8,0,8,259,2.6818181818181817,22.65423406060606,82.20022463636361
136420,STATE - PUDUCHERRY,"Retail sale via stalls and markets of textiles, clothing and footwear",24,8,16,6,0,6,18,8,10,0,0,0,0,0,0,0,0,0,24,0.5,22.65423406060606,82.20022463636361
136421,STATE - PUDUCHERRY,Retail sale via stalls and markets of other goods,219,169,50,94,74,20,125,95,30,16,6,10,8,6,2,8,0,8,235,3.38,22.65423406060606,82.20022463636361
136422,STATE - PUDUCHERRY,"Retail trade not in stores, stalls or markets",44,29,15,0,0,0,44,29,15,39,23,16,20,18,2,19,5,14,83,1.9333333333333331,22.65423406060606,82.20022463636361
136423,STATE - PUDUCHERRY,"Other retail sale not in stores, stalls or markets",44,29,15,0,0,0,44,29,15,39,23,16,20,18,2,19,5,14,83,1.9333333333333331,22.65423406060606,82.20022463636361
136424,STATE - PUDUCHERRY,Transport via railways,30,30,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,30,30,22.65423406060606,82.20022463636361
136425,STATE - PUDUCHERRY,Passenger rail transport,25,25,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,25,25,22.65423406060606,82.20022463636361
136426,STATE - PUDUCHERRY,Freight rail transport,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
136427,STATE - PUDUCHERRY,Urban or suburban passenger land transport,311,299,12,150,140,10,161,159,2,15,15,0,12,12,0,3,3,0,326,24.916666666666668,22.65423406060606,82.20022463636361
136428,STATE - PUDUCHERRY,Transport via pipeline,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
136429,STATE - PUDUCHERRY,Transport via pipeline,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
136430,STATE - PUDUCHERRY,Water transport,30,30,0,24,24,0,6,6,0,0,0,0,0,0,0,0,0,0,30,30,22.65423406060606,82.20022463636361
136431,STATE - PUDUCHERRY,Sea and coastal water transport,30,30,0,24,24,0,6,6,0,0,0,0,0,0,0,0,0,0,30,30,22.65423406060606,82.20022463636361
136432,STATE - PUDUCHERRY,Sea and coastal passenger water transport,30,30,0,24,24,0,6,6,0,0,0,0,0,0,0,0,0,0,30,30,22.65423406060606,82.20022463636361
136433,STATE - PUDUCHERRY,Air transport,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136434,STATE - PUDUCHERRY,Freight air transport,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136435,STATE - PUDUCHERRY,Freight air transport,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
136436,STATE - PUDUCHERRY,Warehousing and support activities for transportation,78,75,3,16,16,0,62,59,3,0,0,0,0,0,0,0,0,0,78,25,22.65423406060606,82.20022463636361
136437,STATE - PUDUCHERRY,Warehousing and storage,29,26,3,8,8,0,21,18,3,0,0,0,0,0,0,0,0,0,29,8.666666666666666,22.65423406060606,82.20022463636361
