,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
31738,STATE - MIZORAM,"Manufacture of paints, varnishes and similar coatings, printing ink and",25,15,10,3,2,1,22,13,9,10,6,4,3,3,0,7,3,4,35,1.5,22.65423406060606,82.20022463636361
31739,STATE - MIZORAM,"Manufacture of soap and detergents, cleaning and polishing preparations,",89,51,38,26,19,7,63,32,31,27,7,20,0,0,0,27,7,20,116,1.3421052631578947,22.65423406060606,82.20022463636361
31740,STATE - MIZORAM,Manufacture of other chemical products n.e.c.,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31741,STATE - MIZORAM,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31742,STATE - MIZORAM,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31743,STATE - MIZORAM,"Manufacture of pharmaceuticals, medicinal chemical and botanical",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31744,STATE - MIZORAM,Manufacture of rubber and plastics products,111,97,14,6,5,1,105,92,13,10,8,2,0,0,0,10,8,2,121,6.928571428571429,22.65423406060606,82.20022463636361
31745,STATE - MIZORAM,Manufacture of rubber products,103,95,8,6,5,1,97,90,7,2,2,0,0,0,0,2,2,0,105,11.875,22.65423406060606,82.20022463636361
31746,STATE - MIZORAM,Manufacture of rubber tyres and tubes; retreading and rebuilding of,95,87,8,6,5,1,89,82,7,2,2,0,0,0,0,2,2,0,97,10.875,22.65423406060606,82.20022463636361
31747,STATE - MIZORAM,Manufacture of other rubber products,8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
31748,STATE - MIZORAM,Manufacture of plastics products,8,2,6,0,0,0,8,2,6,8,6,2,0,0,0,8,6,2,16,0.3333333333333333,22.65423406060606,82.20022463636361
31749,STATE - MIZORAM,Manufacture of plastics products,8,2,6,0,0,0,8,2,6,8,6,2,0,0,0,8,6,2,16,0.3333333333333333,22.65423406060606,82.20022463636361
31750,STATE - MIZORAM,Manufacture of other non-metallic mineral products,86,64,22,17,13,4,69,51,18,62,50,12,3,3,0,59,47,12,148,2.909090909090909,22.65423406060606,82.20022463636361
31751,STATE - MIZORAM,Manufacture of glass and glass products,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31752,STATE - MIZORAM,Manufacture of glass and glass products,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31753,STATE - MIZORAM,Manufacture of non-metallic mineral products n.e.c.,84,62,22,17,13,4,67,49,18,62,50,12,3,3,0,59,47,12,146,2.8181818181818183,22.65423406060606,82.20022463636361
31754,STATE - MIZORAM,Manufacture of refractory products,23,17,6,1,1,0,22,16,6,6,6,0,2,2,0,4,4,0,29,2.833333333333333,22.65423406060606,82.20022463636361
31755,STATE - MIZORAM,Manufacture of clay building materials,34,23,11,12,8,4,22,15,7,54,42,12,0,0,0,54,42,12,88,2.090909090909091,22.65423406060606,82.20022463636361
31756,STATE - MIZORAM,Manufacture of other porcelain and ceramic products,8,8,0,4,4,0,4,4,0,1,1,0,1,1,0,0,0,0,9,8,22.65423406060606,82.20022463636361
31757,STATE - MIZORAM,"Manufacture of cement, lime and plaster",14,10,4,0,0,0,14,10,4,0,0,0,0,0,0,0,0,0,14,2.5,22.65423406060606,82.20022463636361
31758,STATE - MIZORAM,"Cutting, shaping and finishing of stone",5,4,1,0,0,0,5,4,1,1,1,0,0,0,0,1,1,0,6,4,22.65423406060606,82.20022463636361
31759,STATE - MIZORAM,Manufacture of basic metals,105,96,9,12,11,1,93,85,8,10,8,2,2,2,0,8,6,2,115,10.666666666666666,22.65423406060606,82.20022463636361
31760,STATE - MIZORAM,Manufacture of basic iron and steel,78,71,7,4,3,1,74,68,6,6,6,0,1,1,0,5,5,0,84,10.142857142857142,22.65423406060606,82.20022463636361
31761,STATE - MIZORAM,Manufacture of basic iron and steel,78,71,7,4,3,1,74,68,6,6,6,0,1,1,0,5,5,0,84,10.142857142857142,22.65423406060606,82.20022463636361
31762,STATE - MIZORAM,Manufacture of basic precious and other non-ferrous metals,20,18,2,8,8,0,12,10,2,0,0,0,0,0,0,0,0,0,20,9,22.65423406060606,82.20022463636361
31763,STATE - MIZORAM,Manufacture of basic precious and other non-ferrous metals,20,18,2,8,8,0,12,10,2,0,0,0,0,0,0,0,0,0,20,9,22.65423406060606,82.20022463636361
31764,STATE - MIZORAM,Casting of metals,7,7,0,0,0,0,7,7,0,4,2,2,1,1,0,3,1,2,11,7,22.65423406060606,82.20022463636361
31765,STATE - MIZORAM,Casting of iron and steel,6,6,0,0,0,0,6,6,0,4,2,2,1,1,0,3,1,2,10,6,22.65423406060606,82.20022463636361
31766,STATE - MIZORAM,Casting of non-ferrous metals,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31767,STATE - MIZORAM,"Manufacture of fabricated metal products, except machinery and equipment",503,481,22,89,83,6,414,398,16,58,37,21,10,7,3,48,30,18,561,21.863636363636363,22.65423406060606,82.20022463636361
31768,STATE - MIZORAM,"Manufacture of structural metal products, tanks, reservoirs and steam",106,104,2,5,3,2,101,101,0,6,2,4,1,0,1,5,2,3,112,52,22.65423406060606,82.20022463636361
31769,STATE - MIZORAM,Manufacture of structural metal products,95,94,1,3,2,1,92,92,0,6,2,4,1,0,1,5,2,3,101,94,22.65423406060606,82.20022463636361
31770,STATE - MIZORAM,"Manufacture of tanks, reservoirs and containers of metal",11,10,1,2,1,1,9,9,0,0,0,0,0,0,0,0,0,0,11,10,22.65423406060606,82.20022463636361
31771,STATE - MIZORAM,Manufacture of weapons and ammunition,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31772,STATE - MIZORAM,Manufacture of weapons and ammunition,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31773,STATE - MIZORAM,Manufacture of other fabricated metal products; metalworking service,396,376,20,83,79,4,313,297,16,52,35,17,9,7,2,43,28,15,448,18.8,22.65423406060606,82.20022463636361
31774,STATE - MIZORAM,"Forging, pressing, stamping and roll-forming of metal; powder",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31775,STATE - MIZORAM,"Manufacture of cutlery, hand tools and general hardware",289,272,17,48,47,1,241,225,16,44,29,15,8,6,2,36,23,13,333,16,22.65423406060606,82.20022463636361
31776,STATE - MIZORAM,Manufacture of other fabricated metal products n.e.c.,105,102,3,35,32,3,70,70,0,8,6,2,1,1,0,7,5,2,113,34,22.65423406060606,82.20022463636361
31777,STATE - MIZORAM,"Manufacture of computer, electronic and optical products",14,12,2,2,2,0,12,10,2,0,0,0,0,0,0,0,0,0,14,6,22.65423406060606,82.20022463636361
31778,STATE - MIZORAM,Manufacture of electronic components,8,8,0,1,1,0,7,7,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
31779,STATE - MIZORAM,Manufacture of electronic components,8,8,0,1,1,0,7,7,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
31780,STATE - MIZORAM,Manufacture of communication equipment,4,4,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31781,STATE - MIZORAM,Manufacture of communication equipment,4,4,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31782,STATE - MIZORAM,Manufacture of consumer electronics,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
31783,STATE - MIZORAM,Manufacture of consumer electronics,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
31784,STATE - MIZORAM,Manufacture of electrical equipment,14,14,0,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,14,14,22.65423406060606,82.20022463636361
31785,STATE - MIZORAM,"Manufacture of electric motors, generators, transformers and electricity",5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
31786,STATE - MIZORAM,"Manufacture of electric motors, generators, transformers and electricity",5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
31787,STATE - MIZORAM,Manufacture of wiring and wiring devices,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31788,STATE - MIZORAM,Manufacture of wiring devices,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31789,STATE - MIZORAM,Manufacture of electric lighting equipment,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
31790,STATE - MIZORAM,Manufacture of electric lighting equipment,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
31791,STATE - MIZORAM,Manufacture of domestic appliances,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
31792,STATE - MIZORAM,Manufacture of domestic appliances,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
31793,STATE - MIZORAM,Manufacture of machinery and equipment n.e.c.,31,21,10,16,13,3,15,8,7,4,1,3,0,0,0,4,1,3,35,2.1,22.65423406060606,82.20022463636361
31794,STATE - MIZORAM,Manufacture of general purpose machinery,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31795,STATE - MIZORAM,"Manufacture of bearings, gears, gearing and driving elements",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31796,STATE - MIZORAM,Manufacture of other general-purpose machinery,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31797,STATE - MIZORAM,Manufacture of special-purpose machinery,29,19,10,14,11,3,15,8,7,4,1,3,0,0,0,4,1,3,33,1.9,22.65423406060606,82.20022463636361
31798,STATE - MIZORAM,Manufacture of agricultural and forestry machinery,4,4,0,0,0,0,4,4,0,1,1,0,0,0,0,1,1,0,5,4,22.65423406060606,82.20022463636361
31799,STATE - MIZORAM,Manufacture of metal-forming machinery and machine tools,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
31800,STATE - MIZORAM,"Manufacture of machinery for food, beverage and tobacco processing",17,10,7,13,10,3,4,0,4,3,0,3,0,0,0,3,0,3,20,1.4285714285714286,22.65423406060606,82.20022463636361
31801,STATE - MIZORAM,"Manufacture of machinery for textile, apparel and leather production",5,2,3,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,5,0.6666666666666666,22.65423406060606,82.20022463636361
31802,STATE - MIZORAM,"Manufacture of motor vehicles, trailers and semi-trailers",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31803,STATE - MIZORAM,Manufacture of bodies (coachwork) for motor vehicles; manufacture of,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31804,STATE - MIZORAM,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
31805,STATE - MIZORAM,Manufacture of other transport equipment,96,96,0,17,17,0,79,79,0,25,23,2,3,3,0,22,20,2,121,96,22.65423406060606,82.20022463636361
31806,STATE - MIZORAM,Building of ships and boats,3,3,0,0,0,0,3,3,0,1,1,0,1,1,0,0,0,0,4,3,22.65423406060606,82.20022463636361
31807,STATE - MIZORAM,Building of ships and floating structures,3,3,0,0,0,0,3,3,0,1,1,0,1,1,0,0,0,0,4,3,22.65423406060606,82.20022463636361
31808,STATE - MIZORAM,Manufacture of railway locomotives and rolling stock,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31809,STATE - MIZORAM,Manufacture of railway locomotives and rolling stock,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31810,STATE - MIZORAM,Manufacture of transport equipment n.e.c.,89,89,0,15,15,0,74,74,0,24,22,2,2,2,0,22,20,2,113,89,22.65423406060606,82.20022463636361
31811,STATE - MIZORAM,Manufacture of bicycles and invalid carriages,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31812,STATE - MIZORAM,Manufacture of other transport equipment n.e.c.,88,88,0,15,15,0,73,73,0,24,22,2,2,2,0,22,20,2,112,88,22.65423406060606,82.20022463636361
31813,STATE - MIZORAM,Manufacture of furniture,4149,4043,106,1005,987,18,3144,3056,88,562,529,33,84,79,5,478,450,28,4711,38.14150943396226,22.65423406060606,82.20022463636361
31814,STATE - MIZORAM,Manufacture of furniture,4149,4043,106,1005,987,18,3144,3056,88,562,529,33,84,79,5,478,450,28,4711,38.14150943396226,22.65423406060606,82.20022463636361
31815,STATE - MIZORAM,Manufacture of furniture,4149,4043,106,1005,987,18,3144,3056,88,562,529,33,84,79,5,478,450,28,4711,38.14150943396226,22.65423406060606,82.20022463636361
31816,STATE - MIZORAM,Other manufacturing,200,145,55,25,23,2,175,122,53,15,7,8,4,2,2,11,5,6,215,2.636363636363636,22.65423406060606,82.20022463636361
31817,STATE - MIZORAM,"Manufacture of jewellery, bijouterie and related articles",58,47,11,10,9,1,48,38,10,4,3,1,1,0,1,3,3,0,62,4.2727272727272725,22.65423406060606,82.20022463636361
31818,STATE - MIZORAM,Manufacture of jewellery and related articles,58,47,11,10,9,1,48,38,10,4,3,1,1,0,1,3,3,0,62,4.2727272727272725,22.65423406060606,82.20022463636361
31819,STATE - MIZORAM,Manufacture of sports goods,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31820,STATE - MIZORAM,Manufacture of sports goods,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31821,STATE - MIZORAM,Other manufacturing n.e.c.,141,97,44,15,14,1,126,83,43,11,4,7,3,2,1,8,2,6,152,2.2045454545454546,22.65423406060606,82.20022463636361
31822,STATE - MIZORAM,Other manufacturing n.e.c.,141,97,44,15,14,1,126,83,43,11,4,7,3,2,1,8,2,6,152,2.2045454545454546,22.65423406060606,82.20022463636361
31823,STATE - MIZORAM,Repair and installation of machinery and equipment,235,226,9,37,37,0,198,189,9,24,24,0,3,3,0,21,21,0,259,25.11111111111111,22.65423406060606,82.20022463636361
31824,STATE - MIZORAM,"Repair of fabricated metal products, machinery and equipment",231,222,9,37,37,0,194,185,9,24,24,0,3,3,0,21,21,0,255,24.666666666666668,22.65423406060606,82.20022463636361
31825,STATE - MIZORAM,Repair of fabricated metal products,11,10,1,1,1,0,10,9,1,0,0,0,0,0,0,0,0,0,11,10,22.65423406060606,82.20022463636361
31826,STATE - MIZORAM,Repair of machinery,21,19,2,1,1,0,20,18,2,1,1,0,0,0,0,1,1,0,22,9.5,22.65423406060606,82.20022463636361
31827,STATE - MIZORAM,Repair of electronic and optical equipment,36,35,1,1,1,0,35,34,1,3,3,0,0,0,0,3,3,0,39,35,22.65423406060606,82.20022463636361
31828,STATE - MIZORAM,Repair of electrical equipment,113,110,3,27,27,0,86,83,3,12,12,0,3,3,0,9,9,0,125,36.66666666666666,22.65423406060606,82.20022463636361
31829,STATE - MIZORAM,"Repair of transport equipment, except motor vehicles",19,17,2,1,1,0,18,16,2,5,5,0,0,0,0,5,5,0,24,8.5,22.65423406060606,82.20022463636361
31830,STATE - MIZORAM,Repair of other equipment,31,31,0,6,6,0,25,25,0,3,3,0,0,0,0,3,3,0,34,31,22.65423406060606,82.20022463636361
31831,STATE - MIZORAM,Installation of industrial machinery and equipment,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31832,STATE - MIZORAM,Installation of industrial machinery and equipment,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31833,STATE - MIZORAM,"Electricity, gas, steam and air conditioning supply",4025,3233,792,751,693,58,3274,2540,734,73,53,20,8,8,0,65,45,20,4098,4.082070707070707,22.65423406060606,82.20022463636361
31834,STATE - MIZORAM,"Electric power generation, transmission and distribution",3987,3201,786,746,688,58,3241,2513,728,71,51,20,8,8,0,63,43,20,4058,4.072519083969466,22.65423406060606,82.20022463636361
31835,STATE - MIZORAM,"Electric power generation, transmission and distribution",3987,3201,786,746,688,58,3241,2513,728,71,51,20,8,8,0,63,43,20,4058,4.072519083969466,22.65423406060606,82.20022463636361
31836,STATE - MIZORAM,Manufacture of gas; distribution of gaseous fuels through mains,25,20,5,4,4,0,21,16,5,2,2,0,0,0,0,2,2,0,27,4,22.65423406060606,82.20022463636361
31837,STATE - MIZORAM,Manufacture of gas; distribution of gaseous fuels through mains,25,20,5,4,4,0,21,16,5,2,2,0,0,0,0,2,2,0,27,4,22.65423406060606,82.20022463636361
31838,STATE - MIZORAM,Steam and air conditioning supply,13,12,1,1,1,0,12,11,1,0,0,0,0,0,0,0,0,0,13,12,22.65423406060606,82.20022463636361
31839,STATE - MIZORAM,Steam and air conditioning supply,13,12,1,1,1,0,12,11,1,0,0,0,0,0,0,0,0,0,13,12,22.65423406060606,82.20022463636361
31840,STATE - MIZORAM,"Water collection, treatment and supply",3108,2507,601,305,273,32,2803,2234,569,56,43,13,3,2,1,53,41,12,3164,4.1713810316139766,22.65423406060606,82.20022463636361
31841,STATE - MIZORAM,"Water collection, treatment and supply",3108,2507,601,305,273,32,2803,2234,569,56,43,13,3,2,1,53,41,12,3164,4.1713810316139766,22.65423406060606,82.20022463636361
31842,STATE - MIZORAM,"Water collection, treatment and supply",3108,2507,601,305,273,32,2803,2234,569,56,43,13,3,2,1,53,41,12,3164,4.1713810316139766,22.65423406060606,82.20022463636361
31843,STATE - MIZORAM,Sewerage,23,8,15,9,2,7,14,6,8,9,6,3,3,0,3,6,6,0,32,0.5333333333333333,22.65423406060606,82.20022463636361
31844,STATE - MIZORAM,Sewerage,23,8,15,9,2,7,14,6,8,9,6,3,3,0,3,6,6,0,32,0.5333333333333333,22.65423406060606,82.20022463636361
31845,STATE - MIZORAM,Sewerage,23,8,15,9,2,7,14,6,8,9,6,3,3,0,3,6,6,0,32,0.5333333333333333,22.65423406060606,82.20022463636361
31846,STATE - MIZORAM,"Waste collection, treatment and disposal activities; materials recovery",79,61,18,16,10,6,63,51,12,11,11,0,1,1,0,10,10,0,90,3.388888888888889,22.65423406060606,82.20022463636361
31847,STATE - MIZORAM,Waste collection,78,60,18,16,10,6,62,50,12,11,11,0,1,1,0,10,10,0,89,3.333333333333333,22.65423406060606,82.20022463636361
31848,STATE - MIZORAM,Collection of non-hazardous waste,47,35,12,12,8,4,35,27,8,11,11,0,1,1,0,10,10,0,58,2.9166666666666665,22.65423406060606,82.20022463636361
31849,STATE - MIZORAM,Collection of hazardous waste,31,25,6,4,2,2,27,23,4,0,0,0,0,0,0,0,0,0,31,4.166666666666667,22.65423406060606,82.20022463636361
31850,STATE - MIZORAM,Waste treatment and disposal,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31851,STATE - MIZORAM,Treatment and disposal of hazardous waste,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31852,STATE - MIZORAM,Remediation activities and other waste management services,17,14,3,0,0,0,17,14,3,0,0,0,0,0,0,0,0,0,17,4.666666666666667,22.65423406060606,82.20022463636361
31853,STATE - MIZORAM,Remediation activities and other waste management services,17,14,3,0,0,0,17,14,3,0,0,0,0,0,0,0,0,0,17,4.666666666666667,22.65423406060606,82.20022463636361
31854,STATE - MIZORAM,Remediation activities and other waste management services,17,14,3,0,0,0,17,14,3,0,0,0,0,0,0,0,0,0,17,4.666666666666667,22.65423406060606,82.20022463636361
31855,STATE - MIZORAM,Construction of buildings,7356,6883,473,668,638,30,6688,6245,443,3025,2744,281,180,154,26,2845,2590,255,10381,14.551797040169133,22.65423406060606,82.20022463636361
31856,STATE - MIZORAM,Construction of buildings,7356,6883,473,668,638,30,6688,6245,443,3025,2744,281,180,154,26,2845,2590,255,10381,14.551797040169133,22.65423406060606,82.20022463636361
31857,STATE - MIZORAM,Construction of buildings,7356,6883,473,668,638,30,6688,6245,443,3025,2744,281,180,154,26,2845,2590,255,10381,14.551797040169133,22.65423406060606,82.20022463636361
31858,STATE - MIZORAM,Civil engineering,5720,4545,1175,903,807,96,4817,3738,1079,800,669,131,161,130,31,639,539,100,6520,3.868085106382978,22.65423406060606,82.20022463636361
31859,STATE - MIZORAM,Construction of roads and railways,4906,3860,1046,825,735,90,4081,3125,956,467,392,75,117,95,22,350,297,53,5373,3.6902485659655833,22.65423406060606,82.20022463636361
31860,STATE - MIZORAM,Construction roads and railways,4906,3860,1046,825,735,90,4081,3125,956,467,392,75,117,95,22,350,297,53,5373,3.6902485659655833,22.65423406060606,82.20022463636361
31861,STATE - MIZORAM,Construction of utility projects,56,43,13,6,4,2,50,39,11,9,7,2,0,0,0,9,7,2,65,3.3076923076923075,22.65423406060606,82.20022463636361
31862,STATE - MIZORAM,Construction of utility projects,56,43,13,6,4,2,50,39,11,9,7,2,0,0,0,9,7,2,65,3.3076923076923075,22.65423406060606,82.20022463636361
31863,STATE - MIZORAM,Construction of other civil engineering projects,758,642,116,72,68,4,686,574,112,324,270,54,44,35,9,280,235,45,1082,5.5344827586206895,22.65423406060606,82.20022463636361
31864,STATE - MIZORAM,Construction of other civil engineering projects,758,642,116,72,68,4,686,574,112,324,270,54,44,35,9,280,235,45,1082,5.5344827586206895,22.65423406060606,82.20022463636361
31865,STATE - MIZORAM,Specialized construction activities,3766,3185,581,290,254,36,3476,2931,545,1966,1515,451,143,118,25,1823,1397,426,5732,5.481927710843373,22.65423406060606,82.20022463636361
31866,STATE - MIZORAM,Demolition and site preparation,259,225,34,60,48,12,199,177,22,283,223,60,11,10,1,272,213,59,542,6.617647058823529,22.65423406060606,82.20022463636361
31867,STATE - MIZORAM,Demolition,1,1,0,0,0,0,1,1,0,4,4,0,0,0,0,4,4,0,5,1,22.65423406060606,82.20022463636361
31868,STATE - MIZORAM,Site preparation,258,224,34,60,48,12,198,176,22,279,219,60,11,10,1,268,209,59,537,6.588235294117647,22.65423406060606,82.20022463636361
31869,STATE - MIZORAM,"Electrical, plumbing and other construction installation activities",2109,1661,448,147,126,21,1962,1535,427,1223,897,326,105,86,19,1118,811,307,3332,3.7075892857142856,22.65423406060606,82.20022463636361
31870,STATE - MIZORAM,Electrical installation,191,161,30,14,13,1,177,148,29,42,32,10,6,4,2,36,28,8,233,5.366666666666666,22.65423406060606,82.20022463636361
31871,STATE - MIZORAM,"Plumbing, heat and air-conditioning installation",58,57,1,6,5,1,52,52,0,6,6,0,3,3,0,3,3,0,64,57,22.65423406060606,82.20022463636361
31872,STATE - MIZORAM,Other construction installation,1860,1443,417,127,108,19,1733,1335,398,1175,859,316,96,79,17,1079,780,299,3035,3.460431654676259,22.65423406060606,82.20022463636361
31873,STATE - MIZORAM,Building completion and finishing,1251,1156,95,74,72,2,1177,1084,93,417,355,62,26,21,5,391,334,57,1668,12.16842105263158,22.65423406060606,82.20022463636361
31874,STATE - MIZORAM,Building completion and finishing,1251,1156,95,74,72,2,1177,1084,93,417,355,62,26,21,5,391,334,57,1668,12.16842105263158,22.65423406060606,82.20022463636361
31875,STATE - MIZORAM,Other specialized construction activities,147,143,4,9,8,1,138,135,3,43,40,3,1,1,0,42,39,3,190,35.75,22.65423406060606,82.20022463636361
31876,STATE - MIZORAM,Other specialized construction activities,147,143,4,9,8,1,138,135,3,43,40,3,1,1,0,42,39,3,190,35.75,22.65423406060606,82.20022463636361
31877,STATE - MIZORAM,Wholesale and retail trade and repair of motor vehicles and motorcycles,2086,1954,132,94,90,4,1992,1864,128,289,264,25,7,7,0,282,257,25,2375,14.803030303030305,22.65423406060606,82.20022463636361
31878,STATE - MIZORAM,Sale of motor vehicles,66,54,12,0,0,0,66,54,12,7,6,1,0,0,0,7,6,1,73,4.5,22.65423406060606,82.20022463636361
31879,STATE - MIZORAM,Sale of motor vehicles,66,54,12,0,0,0,66,54,12,7,6,1,0,0,0,7,6,1,73,4.5,22.65423406060606,82.20022463636361
31880,STATE - MIZORAM,Maintenance and repair of motor vehicles,1467,1398,69,60,56,4,1407,1342,65,189,182,7,5,5,0,184,177,7,1656,20.26086956521739,22.65423406060606,82.20022463636361
31881,STATE - MIZORAM,Maintenance and repair of motor vehicles,1467,1398,69,60,56,4,1407,1342,65,189,182,7,5,5,0,184,177,7,1656,20.26086956521739,22.65423406060606,82.20022463636361
31882,STATE - MIZORAM,Sale of motor vehicle parts and accessories,210,169,41,2,2,0,208,167,41,19,10,9,0,0,0,19,10,9,229,4.121951219512195,22.65423406060606,82.20022463636361
31883,STATE - MIZORAM,Sale of motor vehicle parts and accessories,210,169,41,2,2,0,208,167,41,19,10,9,0,0,0,19,10,9,229,4.121951219512195,22.65423406060606,82.20022463636361
31884,STATE - MIZORAM,"Sale, maintenance and repair of motorcycles and related parts and",343,333,10,32,32,0,311,301,10,74,66,8,2,2,0,72,64,8,417,33.3,22.65423406060606,82.20022463636361
31885,STATE - MIZORAM,"Sale, maintenance and repair of motorcycles and related parts and",343,333,10,32,32,0,311,301,10,74,66,8,2,2,0,72,64,8,417,33.3,22.65423406060606,82.20022463636361
31886,STATE - MIZORAM,"Wholesale trade, except of motor vehicles and motorcycles",881,494,387,43,25,18,838,469,369,128,53,75,18,11,7,110,42,68,1009,1.276485788113695,22.65423406060606,82.20022463636361
31887,STATE - MIZORAM,Wholesale on a fee or contract basis,67,25,42,6,2,4,61,23,38,28,4,24,2,0,2,26,4,22,95,0.5952380952380952,22.65423406060606,82.20022463636361
31888,STATE - MIZORAM,Wholesale on a fee or contract basis,67,25,42,6,2,4,61,23,38,28,4,24,2,0,2,26,4,22,95,0.5952380952380952,22.65423406060606,82.20022463636361
31889,STATE - MIZORAM,Wholesale of agricultural raw materials and live animals,64,34,30,9,7,2,55,27,28,11,8,3,7,6,1,4,2,2,75,1.1333333333333333,22.65423406060606,82.20022463636361
31890,STATE - MIZORAM,Wholesale of agricultural raw materials and live animals,64,34,30,9,7,2,55,27,28,11,8,3,7,6,1,4,2,2,75,1.1333333333333333,22.65423406060606,82.20022463636361
