,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
85,STATE - RAJASTHAN,Manufacture of other food products n.e.c.,21677,13873,7804,6977,5498,1479,14700,8375,6325,7579,2149,5430,2885,1246,1639,4694,903,3791,29256,1.777678113787801,22.65423406060606,82.20022463636361
86,STATE - RAJASTHAN,Manufacture of prepared animal feeds,591,522,69,281,236,45,310,286,24,101,56,45,92,47,45,9,9,0,692,7.565217391304348,22.65423406060606,82.20022463636361
87,STATE - RAJASTHAN,Manufacture of prepared animal feeds,591,522,69,281,236,45,310,286,24,101,56,45,92,47,45,9,9,0,692,7.565217391304348,22.65423406060606,82.20022463636361
88,STATE - RAJASTHAN,Manufacture of beverages,4491,4253,238,1880,1761,119,2611,2492,119,531,491,40,332,294,38,199,197,2,5022,17.869747899159663,22.65423406060606,82.20022463636361
89,STATE - RAJASTHAN,Manufacture of beverages,4491,4253,238,1880,1761,119,2611,2492,119,531,491,40,332,294,38,199,197,2,5022,17.869747899159663,22.65423406060606,82.20022463636361
90,STATE - RAJASTHAN,"Distilling, rectifying and blending of spirits; ethyl alcohol production",253,233,20,119,119,0,134,114,20,10,9,1,4,3,1,6,6,0,263,11.65,22.65423406060606,82.20022463636361
91,STATE - RAJASTHAN,Manufacture of wines,462,452,10,241,237,4,221,215,6,35,33,2,29,27,2,6,6,0,497,45.2,22.65423406060606,82.20022463636361
92,STATE - RAJASTHAN,Manufacture of malt liquors and malt,411,397,14,257,253,4,154,144,10,69,58,11,66,55,11,3,3,0,480,28.357142857142858,22.65423406060606,82.20022463636361
93,STATE - RAJASTHAN,Manufacture of soft drinks; production of mineral waters and other,3365,3171,194,1263,1152,111,2102,2019,83,417,391,26,233,209,24,184,182,2,3782,16.34536082474227,22.65423406060606,82.20022463636361
94,STATE - RAJASTHAN,"Spinning, weaving and finishing of textiles",101922,86860,15062,42302,36443,5859,59620,50417,9203,29777,12929,16848,21516,9055,12461,8261,3874,4387,131699,5.766830434205285,22.65423406060606,82.20022463636361
95,STATE - RAJASTHAN,Preparation and spinning of textile fibres,18947,15277,3670,10496,7954,2542,8451,7323,1128,17411,7285,10126,14620,5526,9094,2791,1759,1032,36358,4.1626702997275205,22.65423406060606,82.20022463636361
96,STATE - RAJASTHAN,Weaving of textiles,41873,36160,5713,18844,16811,2033,23029,19349,3680,5886,3118,2768,3970,2164,1806,1916,954,962,47759,6.329424120427096,22.65423406060606,82.20022463636361
97,STATE - RAJASTHAN,Finishing of textiles,41102,35423,5679,12962,11678,1284,28140,23745,4395,6480,2526,3954,2926,1365,1561,3554,1161,2393,47582,6.237541820743089,22.65423406060606,82.20022463636361
98,STATE - RAJASTHAN,Manufacture of knitted and crocheted fabrics,1740,1486,254,762,641,121,978,845,133,372,174,198,168,121,47,204,53,151,2112,5.850393700787402,22.65423406060606,82.20022463636361
99,STATE - RAJASTHAN,"Manufacture of made-up textile articles, except apparel",5536,4182,1354,1538,1167,371,3998,3015,983,1817,605,1212,813,338,475,1004,267,737,7353,3.088626292466765,22.65423406060606,82.20022463636361
100,STATE - RAJASTHAN,Manufacture of carpets and rugs,8924,5676,3248,4866,2287,2579,4058,3389,669,3099,700,2399,2429,442,1987,670,258,412,12023,1.7475369458128078,22.65423406060606,82.20022463636361
101,STATE - RAJASTHAN,"Manufacture of cordage, rope, twine and netting",14340,12515,1825,7722,6816,906,6618,5699,919,2371,1132,1239,1924,914,1010,447,218,229,16711,6.857534246575343,22.65423406060606,82.20022463636361
102,STATE - RAJASTHAN,Manufacture of articles of fur,614,491,123,277,214,63,337,277,60,113,30,83,81,16,65,32,14,18,727,3.991869918699187,22.65423406060606,82.20022463636361
103,STATE - RAJASTHAN,Manufacture of articles of fur,614,491,123,277,214,63,337,277,60,113,30,83,81,16,65,32,14,18,727,3.991869918699187,22.65423406060606,82.20022463636361
104,STATE - RAJASTHAN,Manufacture of knitted and crocheted apparel,315,256,59,165,137,28,150,119,31,94,24,70,65,24,41,29,0,29,409,4.338983050847458,22.65423406060606,82.20022463636361
105,STATE - RAJASTHAN,Manufacture of knitted and crocheted apparel,315,256,59,165,137,28,150,119,31,94,24,70,65,24,41,29,0,29,409,4.338983050847458,22.65423406060606,82.20022463636361
106,STATE - RAJASTHAN,Manufacture of leather and related products,45416,39610,5806,20395,17338,3057,25021,22272,2749,7012,3715,3297,4549,2386,2163,2463,1329,1134,52428,6.822252841887702,22.65423406060606,82.20022463636361
107,STATE - RAJASTHAN,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",5206,3568,1638,2020,1287,733,3186,2281,905,1796,419,1377,1068,240,828,728,179,549,7002,2.178266178266178,22.65423406060606,82.20022463636361
108,STATE - RAJASTHAN,Tanning and dressing of leather; dressing and dyeing of fur,3654,2172,1482,1518,853,665,2136,1319,817,1610,297,1313,961,175,786,649,122,527,5264,1.465587044534413,22.65423406060606,82.20022463636361
109,STATE - RAJASTHAN,"Manufacture of luggage, handbags and the like, saddlery and harness",1552,1396,156,502,434,68,1050,962,88,186,122,64,107,65,42,79,57,22,1738,8.948717948717949,22.65423406060606,82.20022463636361
110,STATE - RAJASTHAN,Manufacture of footwear,40210,36042,4168,18375,16051,2324,21835,19991,1844,5216,3296,1920,3481,2146,1335,1735,1150,585,45426,8.647312859884837,22.65423406060606,82.20022463636361
111,STATE - RAJASTHAN,Manufacture of footwear,40210,36042,4168,18375,16051,2324,21835,19991,1844,5216,3296,1920,3481,2146,1335,1735,1150,585,45426,8.647312859884837,22.65423406060606,82.20022463636361
112,STATE - RAJASTHAN,"Manufacture of wood and products of wood and cork, except furniture;",65856,57229,8627,43218,37612,5606,22638,19617,3021,15475,8963,6512,12654,7352,5302,2821,1611,1210,81331,6.633708125652023,22.65423406060606,82.20022463636361
