,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
179641,STATE - ODISHA,Printing and reproduction of recorded media,208,180,28,82,78,4,126,102,24,23,15,8,15,11,4,8,4,4,231,6.428571428571429,22.65423406060606,82.20022463636361
179642,STATE - ODISHA,Printing and service activities related to printing,208,180,28,82,78,4,126,102,24,23,15,8,15,11,4,8,4,4,231,6.428571428571429,22.65423406060606,82.20022463636361
179643,STATE - ODISHA,Printing,75,65,10,31,31,0,44,34,10,10,4,6,6,2,4,4,2,2,85,6.5,22.65423406060606,82.20022463636361
179644,STATE - ODISHA,Service activities related to printing,133,115,18,51,47,4,82,68,14,13,11,2,9,9,0,4,2,2,146,6.388888888888889,22.65423406060606,82.20022463636361
179645,STATE - ODISHA,Manufacture of coke and refined petroleum products,300,248,52,196,162,34,104,86,18,91,44,47,87,40,47,4,4,0,391,4.769230769230769,22.65423406060606,82.20022463636361
179646,STATE - ODISHA,Manufacture of coke oven products,176,138,38,114,88,26,62,50,12,80,38,42,76,34,42,4,4,0,256,3.631578947368421,22.65423406060606,82.20022463636361
179647,STATE - ODISHA,Manufacture of coke oven products,176,138,38,114,88,26,62,50,12,80,38,42,76,34,42,4,4,0,256,3.631578947368421,22.65423406060606,82.20022463636361
179648,STATE - ODISHA,Manufacture of refined petroleum products,124,110,14,82,74,8,42,36,6,11,6,5,11,6,5,0,0,0,135,7.857142857142857,22.65423406060606,82.20022463636361
179649,STATE - ODISHA,Manufacture of refined petroleum products,124,110,14,82,74,8,42,36,6,11,6,5,11,6,5,0,0,0,135,7.857142857142857,22.65423406060606,82.20022463636361
179650,STATE - ODISHA,Manufacture of chemicals and chemical products,919,793,126,604,516,88,315,277,38,237,138,99,193,116,77,44,22,22,1156,6.2936507936507935,22.65423406060606,82.20022463636361
179651,STATE - ODISHA,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",272,250,22,105,95,10,167,155,12,43,34,9,23,22,1,20,12,8,315,11.363636363636363,22.65423406060606,82.20022463636361
179652,STATE - ODISHA,Manufacture of basic chemicals,58,50,8,48,40,8,10,10,0,11,6,5,5,4,1,6,2,4,69,6.25,22.65423406060606,82.20022463636361
179653,STATE - ODISHA,Manufacture of fertilizers and nitrogen compounds,196,182,14,53,51,2,143,131,12,26,22,4,12,12,0,14,10,4,222,13,22.65423406060606,82.20022463636361
179654,STATE - ODISHA,Manufacture of plastics and synthetic rubber in primary forms,18,18,0,4,4,0,14,14,0,6,6,0,6,6,0,0,0,0,24,18,22.65423406060606,82.20022463636361
179655,STATE - ODISHA,Manufacture of other chemical products,647,543,104,499,421,78,148,122,26,194,104,90,170,94,76,24,10,14,841,5.221153846153846,22.65423406060606,82.20022463636361
179656,STATE - ODISHA,Manufacture of pesticides and other agrochemical products,12,6,6,6,4,2,6,2,4,0,0,0,0,0,0,0,0,0,12,1,22.65423406060606,82.20022463636361
179657,STATE - ODISHA,"Manufacture of paints, varnishes and similar coatings, printing ink and",129,107,22,78,66,12,51,41,10,99,60,39,91,56,35,8,4,4,228,4.863636363636363,22.65423406060606,82.20022463636361
179658,STATE - ODISHA,"Manufacture of soap and detergents, cleaning and polishing preparations,",148,106,42,107,77,30,41,29,12,85,36,49,75,34,41,10,2,8,233,2.523809523809524,22.65423406060606,82.20022463636361
179659,STATE - ODISHA,Manufacture of other chemical products n.e.c.,358,324,34,308,274,34,50,50,0,10,8,2,4,4,0,6,4,2,368,9.529411764705882,22.65423406060606,82.20022463636361
179660,STATE - ODISHA,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",162,137,25,142,117,25,20,20,0,33,24,9,33,24,9,0,0,0,195,5.48,22.65423406060606,82.20022463636361
179661,STATE - ODISHA,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",162,137,25,142,117,25,20,20,0,33,24,9,33,24,9,0,0,0,195,5.48,22.65423406060606,82.20022463636361
179662,STATE - ODISHA,"Manufacture of pharmaceuticals, medicinal chemical and botanical",162,137,25,142,117,25,20,20,0,33,24,9,33,24,9,0,0,0,195,5.48,22.65423406060606,82.20022463636361
179663,STATE - ODISHA,Manufacture of rubber and plastics products,400,336,64,255,221,34,145,115,30,91,73,18,77,61,16,14,12,2,491,5.25,22.65423406060606,82.20022463636361
179664,STATE - ODISHA,Manufacture of rubber products,277,243,34,176,164,12,101,79,22,51,43,8,41,33,8,10,10,0,328,7.147058823529412,22.65423406060606,82.20022463636361
179665,STATE - ODISHA,Manufacture of rubber tyres and tubes; retreading and rebuilding of,219,207,12,154,146,8,65,61,4,25,25,0,19,19,0,6,6,0,244,17.25,22.65423406060606,82.20022463636361
179666,STATE - ODISHA,Manufacture of other rubber products,58,36,22,22,18,4,36,18,18,26,18,8,22,14,8,4,4,0,84,1.6363636363636365,22.65423406060606,82.20022463636361
179667,STATE - ODISHA,Manufacture of plastics products,123,93,30,79,57,22,44,36,8,40,30,10,36,28,8,4,2,2,163,3.1,22.65423406060606,82.20022463636361
179668,STATE - ODISHA,Manufacture of plastics products,123,93,30,79,57,22,44,36,8,40,30,10,36,28,8,4,2,2,163,3.1,22.65423406060606,82.20022463636361
179669,STATE - ODISHA,Manufacture of other non-metallic mineral products,18893,13480,5413,15321,10855,4466,3572,2625,947,16990,9359,7631,15729,8659,7070,1261,700,561,35883,2.490301126916682,22.65423406060606,82.20022463636361
179670,STATE - ODISHA,Manufacture of glass and glass products,26,18,8,24,18,6,2,0,2,50,14,36,44,12,32,6,2,4,76,2.25,22.65423406060606,82.20022463636361
179671,STATE - ODISHA,Manufacture of glass and glass products,26,18,8,24,18,6,2,0,2,50,14,36,44,12,32,6,2,4,76,2.25,22.65423406060606,82.20022463636361
179672,STATE - ODISHA,Manufacture of non-metallic mineral products n.e.c.,18867,13462,5405,15297,10837,4460,3570,2625,945,16940,9345,7595,15685,8647,7038,1255,698,557,35807,2.4906567992599444,22.65423406060606,82.20022463636361
179673,STATE - ODISHA,Manufacture of refractory products,2063,1543,520,1731,1285,446,332,258,74,1665,930,735,1583,896,687,82,34,48,3728,2.9673076923076924,22.65423406060606,82.20022463636361
179674,STATE - ODISHA,Manufacture of clay building materials,12333,8072,4261,10552,6898,3654,1781,1174,607,13602,7215,6387,12628,6710,5918,974,505,469,25935,1.8943909880309784,22.65423406060606,82.20022463636361
179675,STATE - ODISHA,Manufacture of other porcelain and ceramic products,329,269,60,292,240,52,37,29,8,348,169,179,341,164,177,7,5,2,677,4.483333333333333,22.65423406060606,82.20022463636361
179676,STATE - ODISHA,"Manufacture of cement, lime and plaster",2876,2482,394,1582,1422,160,1294,1060,234,674,560,114,514,434,80,160,126,34,3550,6.299492385786802,22.65423406060606,82.20022463636361
179677,STATE - ODISHA,"Manufacture of articles of concrete, cement and plaster",314,300,14,260,250,10,54,50,4,139,112,27,131,104,27,8,8,0,453,21.428571428571427,22.65423406060606,82.20022463636361
179678,STATE - ODISHA,"Cutting, shaping and finishing of stone",837,693,144,771,643,128,66,50,16,484,331,153,460,311,149,24,20,4,1321,4.8125,22.65423406060606,82.20022463636361
179679,STATE - ODISHA,Manufacture of other non-metallic mineral products n.e.c.,115,103,12,109,99,10,6,4,2,28,28,0,28,28,0,0,0,0,143,8.583333333333334,22.65423406060606,82.20022463636361
179680,STATE - ODISHA,Manufacture of basic metals,22150,19514,2636,12859,11223,1636,9291,8291,1000,3228,2522,706,2718,2102,616,510,420,90,25378,7.40288315629742,22.65423406060606,82.20022463636361
179681,STATE - ODISHA,Manufacture of basic iron and steel,18332,16182,2150,10773,9403,1370,7559,6779,780,2772,2184,588,2314,1808,506,458,376,82,21104,7.526511627906976,22.65423406060606,82.20022463636361
179682,STATE - ODISHA,Manufacture of basic iron and steel,18332,16182,2150,10773,9403,1370,7559,6779,780,2772,2184,588,2314,1808,506,458,376,82,21104,7.526511627906976,22.65423406060606,82.20022463636361
179683,STATE - ODISHA,Manufacture of basic precious and other non-ferrous metals,3726,3258,468,2028,1776,252,1698,1482,216,442,326,116,390,282,108,52,44,8,4168,6.961538461538462,22.65423406060606,82.20022463636361
179684,STATE - ODISHA,Manufacture of basic precious and other non-ferrous metals,3726,3258,468,2028,1776,252,1698,1482,216,442,326,116,390,282,108,52,44,8,4168,6.961538461538462,22.65423406060606,82.20022463636361
179685,STATE - ODISHA,Casting of metals,92,74,18,58,44,14,34,30,4,14,12,2,14,12,2,0,0,0,106,4.111111111111111,22.65423406060606,82.20022463636361
179686,STATE - ODISHA,Casting of iron and steel,84,66,18,58,44,14,26,22,4,12,10,2,12,10,2,0,0,0,96,3.6666666666666665,22.65423406060606,82.20022463636361
179687,STATE - ODISHA,Casting of non-ferrous metals,8,8,0,0,0,0,8,8,0,2,2,0,2,2,0,0,0,0,10,8,22.65423406060606,82.20022463636361
179688,STATE - ODISHA,"Manufacture of fabricated metal products, except machinery and equipment",5524,4858,666,4460,3863,597,1064,995,69,2005,1301,704,1840,1169,671,165,132,33,7529,7.2942942942942945,22.65423406060606,82.20022463636361
179689,STATE - ODISHA,"Manufacture of structural metal products, tanks, reservoirs and steam",257,241,16,206,192,14,51,49,2,102,67,35,91,62,29,11,5,6,359,15.0625,22.65423406060606,82.20022463636361
179690,STATE - ODISHA,Manufacture of structural metal products,212,200,12,183,171,12,29,29,0,72,60,12,67,55,12,5,5,0,284,16.666666666666668,22.65423406060606,82.20022463636361
179691,STATE - ODISHA,"Manufacture of tanks, reservoirs and containers of metal",41,37,4,19,17,2,22,20,2,26,3,23,20,3,17,6,0,6,67,9.25,22.65423406060606,82.20022463636361
179692,STATE - ODISHA,"Manufacture of steam generators, except central heating hot water",4,4,0,4,4,0,0,0,0,4,4,0,4,4,0,0,0,0,8,4,22.65423406060606,82.20022463636361
179693,STATE - ODISHA,Manufacture of weapons and ammunition,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,22.65423406060606,82.20022463636361
179694,STATE - ODISHA,Manufacture of weapons and ammunition,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,22.65423406060606,82.20022463636361
179695,STATE - ODISHA,Manufacture of other fabricated metal products; metalworking service,5257,4607,650,4244,3661,583,1013,946,67,1903,1234,669,1749,1107,642,154,127,27,7160,7.087692307692308,22.65423406060606,82.20022463636361
179696,STATE - ODISHA,"Forging, pressing, stamping and roll-forming of metal; powder",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
179697,STATE - ODISHA,Machining; treatment and coating of metals,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
179698,STATE - ODISHA,"Manufacture of cutlery, hand tools and general hardware",3624,3061,563,3170,2644,526,454,417,37,1570,945,625,1496,888,608,74,57,17,5194,5.4369449378330375,22.65423406060606,82.20022463636361
179699,STATE - ODISHA,Manufacture of other fabricated metal products n.e.c.,1625,1538,87,1066,1009,57,559,529,30,333,289,44,253,219,34,80,70,10,1958,17.67816091954023,22.65423406060606,82.20022463636361
179700,STATE - ODISHA,"Manufacture of computer, electronic and optical products",877,817,60,117,103,14,760,714,46,38,38,0,24,24,0,14,14,0,915,13.616666666666667,22.65423406060606,82.20022463636361
179701,STATE - ODISHA,Manufacture of electronic components,18,18,0,16,16,0,2,2,0,0,0,0,0,0,0,0,0,0,18,18,22.65423406060606,82.20022463636361
179702,STATE - ODISHA,Manufacture of electronic components,18,18,0,16,16,0,2,2,0,0,0,0,0,0,0,0,0,0,18,18,22.65423406060606,82.20022463636361
179703,STATE - ODISHA,Manufacture of computers and peripheral equipment,14,10,4,12,10,2,2,0,2,4,4,0,2,2,0,2,2,0,18,2.5,22.65423406060606,82.20022463636361
179704,STATE - ODISHA,Manufacture of computers and peripheral equipment,14,10,4,12,10,2,2,0,2,4,4,0,2,2,0,2,2,0,18,2.5,22.65423406060606,82.20022463636361
179705,STATE - ODISHA,Manufacture of communication equipment,16,12,4,10,8,2,6,4,2,2,2,0,2,2,0,0,0,0,18,3,22.65423406060606,82.20022463636361
179706,STATE - ODISHA,Manufacture of communication equipment,16,12,4,10,8,2,6,4,2,2,2,0,2,2,0,0,0,0,18,3,22.65423406060606,82.20022463636361
179707,STATE - ODISHA,Manufacture of consumer electronics,7,5,2,5,3,2,2,2,0,6,6,0,6,6,0,0,0,0,13,2.5,22.65423406060606,82.20022463636361
179708,STATE - ODISHA,Manufacture of consumer electronics,7,5,2,5,3,2,2,2,0,6,6,0,6,6,0,0,0,0,13,2.5,22.65423406060606,82.20022463636361
179709,STATE - ODISHA,"Manufacture of measuring, testing, navigating and control equipment;",822,772,50,74,66,8,748,706,42,26,26,0,14,14,0,12,12,0,848,15.44,22.65423406060606,82.20022463636361
179710,STATE - ODISHA,"Manufacture of measuring, testing, navigating and control equipment",806,756,50,70,62,8,736,694,42,24,24,0,14,14,0,10,10,0,830,15.12,22.65423406060606,82.20022463636361
179711,STATE - ODISHA,Manufacture of watches and clocks,16,16,0,4,4,0,12,12,0,2,2,0,0,0,0,2,2,0,18,16,22.65423406060606,82.20022463636361
179712,STATE - ODISHA,Manufacture of electrical equipment,384,344,40,214,198,16,170,146,24,114,70,44,102,60,42,12,10,2,498,8.6,22.65423406060606,82.20022463636361
179713,STATE - ODISHA,"Manufacture of electric motors, generators, transformers and electricity",286,278,8,164,164,0,122,114,8,52,50,2,46,44,2,6,6,0,338,34.75,22.65423406060606,82.20022463636361
179714,STATE - ODISHA,"Manufacture of electric motors, generators, transformers and electricity",286,278,8,164,164,0,122,114,8,52,50,2,46,44,2,6,6,0,338,34.75,22.65423406060606,82.20022463636361
179715,STATE - ODISHA,Manufacture of batteries and accumulators,8,8,0,6,6,0,2,2,0,2,2,0,2,2,0,0,0,0,10,8,22.65423406060606,82.20022463636361
179716,STATE - ODISHA,Manufacture of batteries and accumulators,8,8,0,6,6,0,2,2,0,2,2,0,2,2,0,0,0,0,10,8,22.65423406060606,82.20022463636361
179717,STATE - ODISHA,Manufacture of wiring and wiring devices,18,18,0,14,14,0,4,4,0,4,4,0,4,4,0,0,0,0,22,18,22.65423406060606,82.20022463636361
179718,STATE - ODISHA,Manufacture of other electronic and electric wires and cables,12,12,0,8,8,0,4,4,0,2,2,0,2,2,0,0,0,0,14,12,22.65423406060606,82.20022463636361
179719,STATE - ODISHA,Manufacture of wiring devices,6,6,0,6,6,0,0,0,0,2,2,0,2,2,0,0,0,0,8,6,22.65423406060606,82.20022463636361
179720,STATE - ODISHA,Manufacture of electric lighting equipment,20,14,6,2,2,0,18,12,6,6,6,0,4,4,0,2,2,0,26,2.333333333333333,22.65423406060606,82.20022463636361
179721,STATE - ODISHA,Manufacture of electric lighting equipment,20,14,6,2,2,0,18,12,6,6,6,0,4,4,0,2,2,0,26,2.333333333333333,22.65423406060606,82.20022463636361
179722,STATE - ODISHA,Manufacture of domestic appliances,52,26,26,28,12,16,24,14,10,50,8,42,46,6,40,4,2,2,102,1,22.65423406060606,82.20022463636361
179723,STATE - ODISHA,Manufacture of domestic appliances,52,26,26,28,12,16,24,14,10,50,8,42,46,6,40,4,2,2,102,1,22.65423406060606,82.20022463636361
179724,STATE - ODISHA,Manufacture of machinery and equipment n.e.c.,667,558,109,467,382,85,200,176,24,194,133,61,180,123,57,14,10,4,861,5.119266055045872,22.65423406060606,82.20022463636361
179725,STATE - ODISHA,Manufacture of general purpose machinery,318,260,58,256,202,54,62,58,4,78,62,16,72,58,14,6,4,2,396,4.482758620689655,22.65423406060606,82.20022463636361
179726,STATE - ODISHA,"Manufacture of engines and turbines, except aircraft, vehicle and cycle",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
179727,STATE - ODISHA,"Manufacture of other pumps, compressors, taps and valves",8,8,0,6,6,0,2,2,0,2,2,0,2,2,0,0,0,0,10,8,22.65423406060606,82.20022463636361
179728,STATE - ODISHA,Manufacture of lifting and handling equipment,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,0,22.65423406060606,82.20022463636361
179729,STATE - ODISHA,Manufacture of power-driven hand tools,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
179730,STATE - ODISHA,Manufacture of other general-purpose machinery,304,246,58,248,194,54,56,52,4,74,58,16,70,56,14,4,2,2,378,4.241379310344827,22.65423406060606,82.20022463636361
179731,STATE - ODISHA,Manufacture of special-purpose machinery,349,298,51,211,180,31,138,118,20,116,71,45,108,65,43,8,6,2,465,5.8431372549019605,22.65423406060606,82.20022463636361
179732,STATE - ODISHA,Manufacture of agricultural and forestry machinery,24,21,3,20,17,3,4,4,0,33,7,26,31,7,24,2,0,2,57,7,22.65423406060606,82.20022463636361
179733,STATE - ODISHA,Manufacture of metal-forming machinery and machine tools,16,16,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,16,16,22.65423406060606,82.20022463636361
179734,STATE - ODISHA,Manufacture of machinery for metallurgy,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
179735,STATE - ODISHA,"Manufacture of machinery for mining, quarrying and construction",225,201,24,125,117,8,100,84,16,71,56,15,65,50,15,6,6,0,296,8.375,22.65423406060606,82.20022463636361
179736,STATE - ODISHA,"Manufacture of machinery for food, beverage and tobacco processing",38,24,14,34,22,12,4,2,2,10,6,4,10,6,4,0,0,0,48,1.7142857142857142,22.65423406060606,82.20022463636361
179737,STATE - ODISHA,"Manufacture of machinery for textile, apparel and leather production",26,20,6,20,14,6,6,6,0,2,2,0,2,2,0,0,0,0,28,3.333333333333333,22.65423406060606,82.20022463636361
179738,STATE - ODISHA,Manufacture of other special-purpose machinery,18,14,4,4,2,2,14,12,2,0,0,0,0,0,0,0,0,0,18,3.5,22.65423406060606,82.20022463636361
179739,STATE - ODISHA,"Manufacture of motor vehicles, trailers and semi-trailers",65,62,3,39,38,1,26,24,2,23,11,12,19,11,8,4,0,4,88,20.666666666666668,22.65423406060606,82.20022463636361
179740,STATE - ODISHA,Manufacture of motor vehicles,12,12,0,8,8,0,4,4,0,10,4,6,8,4,4,2,0,2,22,12,22.65423406060606,82.20022463636361
179741,STATE - ODISHA,Manufacture of motor vehicles,12,12,0,8,8,0,4,4,0,10,4,6,8,4,4,2,0,2,22,12,22.65423406060606,82.20022463636361
179742,STATE - ODISHA,Manufacture of bodies (coachwork) for motor vehicles; manufacture of,24,24,0,16,16,0,8,8,0,6,4,2,4,4,0,2,0,2,30,24,22.65423406060606,82.20022463636361
179743,STATE - ODISHA,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,24,24,0,16,16,0,8,8,0,6,4,2,4,4,0,2,0,2,30,24,22.65423406060606,82.20022463636361
179744,STATE - ODISHA,Manufacture of parts and accessories for motor vehicles,29,26,3,15,14,1,14,12,2,7,3,4,7,3,4,0,0,0,36,8.666666666666666,22.65423406060606,82.20022463636361
179745,STATE - ODISHA,Manufacture of parts and accessories for motor vehicles,29,26,3,15,14,1,14,12,2,7,3,4,7,3,4,0,0,0,36,8.666666666666666,22.65423406060606,82.20022463636361
179746,STATE - ODISHA,Manufacture of other transport equipment,1540,1418,122,1257,1169,88,283,249,34,1179,920,259,1018,771,247,161,149,12,2719,11.62295081967213,22.65423406060606,82.20022463636361
179747,STATE - ODISHA,Building of ships and boats,30,28,2,30,28,2,0,0,0,16,12,4,14,10,4,2,2,0,46,14,22.65423406060606,82.20022463636361
179748,STATE - ODISHA,Building of ships and floating structures,30,28,2,30,28,2,0,0,0,14,10,4,12,8,4,2,2,0,44,14,22.65423406060606,82.20022463636361
179749,STATE - ODISHA,Building of pleasure and sporting boats,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,22.65423406060606,82.20022463636361
179750,STATE - ODISHA,Manufacture of railway locomotives and rolling stock,138,100,38,114,84,30,24,16,8,130,86,44,117,77,40,13,9,4,268,2.631578947368421,22.65423406060606,82.20022463636361
179751,STATE - ODISHA,Manufacture of railway locomotives and rolling stock,138,100,38,114,84,30,24,16,8,130,86,44,117,77,40,13,9,4,268,2.631578947368421,22.65423406060606,82.20022463636361
179752,STATE - ODISHA,Manufacture of air and spacecraft and related machinery,5,5,0,5,5,0,0,0,0,2,2,0,2,2,0,0,0,0,7,5,22.65423406060606,82.20022463636361
179753,STATE - ODISHA,Manufacture of air and spacecraft and related machinery,5,5,0,5,5,0,0,0,0,2,2,0,2,2,0,0,0,0,7,5,22.65423406060606,82.20022463636361
179754,STATE - ODISHA,Manufacture of transport equipment n.e.c.,1367,1285,82,1108,1052,56,259,233,26,1031,820,211,885,682,203,146,138,8,2398,15.670731707317072,22.65423406060606,82.20022463636361
179755,STATE - ODISHA,Manufacture of motorcycles,8,8,0,8,8,0,0,0,0,2,2,0,2,2,0,0,0,0,10,8,22.65423406060606,82.20022463636361
179756,STATE - ODISHA,Manufacture of bicycles and invalid carriages,18,10,8,12,8,4,6,2,4,9,5,4,9,5,4,0,0,0,27,1.25,22.65423406060606,82.20022463636361
179757,STATE - ODISHA,Manufacture of other transport equipment n.e.c.,1341,1267,74,1088,1036,52,253,231,22,1020,813,207,874,675,199,146,138,8,2361,17.12162162162162,22.65423406060606,82.20022463636361
179758,STATE - ODISHA,Manufacture of furniture,3222,3168,54,2476,2436,40,746,732,14,1160,1111,49,984,947,37,176,164,12,4382,58.66666666666666,22.65423406060606,82.20022463636361
179759,STATE - ODISHA,Manufacture of furniture,3222,3168,54,2476,2436,40,746,732,14,1160,1111,49,984,947,37,176,164,12,4382,58.66666666666666,22.65423406060606,82.20022463636361
179760,STATE - ODISHA,Manufacture of furniture,3222,3168,54,2476,2436,40,746,732,14,1160,1111,49,984,947,37,176,164,12,4382,58.66666666666666,22.65423406060606,82.20022463636361
179761,STATE - ODISHA,Other manufacturing,9959,8460,1499,6645,5772,873,3314,2688,626,2882,2108,774,2370,1754,616,512,354,158,12841,5.6437625083388925,22.65423406060606,82.20022463636361
179762,STATE - ODISHA,"Manufacture of jewellery, bijouterie and related articles",76,69,7,58,55,3,18,14,4,30,27,3,30,27,3,0,0,0,106,9.857142857142858,22.65423406060606,82.20022463636361
179763,STATE - ODISHA,Manufacture of jewellery and related articles,76,69,7,58,55,3,18,14,4,28,25,3,28,25,3,0,0,0,104,9.857142857142858,22.65423406060606,82.20022463636361
179764,STATE - ODISHA,Manufacture of imitation jewellery and related articles,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,22.65423406060606,82.20022463636361
179765,STATE - ODISHA,Manufacture of musical instruments,2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,4,2,22.65423406060606,82.20022463636361
179766,STATE - ODISHA,Manufacture of musical instruments,2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,4,2,22.65423406060606,82.20022463636361
179767,STATE - ODISHA,Manufacture of games and toys,11,11,0,9,9,0,2,2,0,12,6,6,8,2,6,4,4,0,23,11,22.65423406060606,82.20022463636361
179768,STATE - ODISHA,Manufacture of games and toys,11,11,0,9,9,0,2,2,0,12,6,6,8,2,6,4,4,0,23,11,22.65423406060606,82.20022463636361
179769,STATE - ODISHA,Other manufacturing n.e.c.,9870,8378,1492,6578,5708,870,3292,2670,622,2838,2073,765,2330,1723,607,508,350,158,12708,5.615281501340482,22.65423406060606,82.20022463636361
179770,STATE - ODISHA,Other manufacturing n.e.c.,9870,8378,1492,6578,5708,870,3292,2670,622,2838,2073,765,2330,1723,607,508,350,158,12708,5.615281501340482,22.65423406060606,82.20022463636361
179771,STATE - ODISHA,Repair and installation of machinery and equipment,1364,1323,41,857,828,29,507,495,12,367,357,10,270,262,8,97,95,2,1731,32.26829268292683,22.65423406060606,82.20022463636361
179772,STATE - ODISHA,"Repair of fabricated metal products, machinery and equipment",1358,1317,41,853,824,29,505,493,12,367,357,10,270,262,8,97,95,2,1725,32.1219512195122,22.65423406060606,82.20022463636361
179773,STATE - ODISHA,Repair of fabricated metal products,593,577,16,382,370,12,211,207,4,146,138,8,116,110,6,30,28,2,739,36.0625,22.65423406060606,82.20022463636361
179774,STATE - ODISHA,Repair of machinery,154,150,4,124,120,4,30,30,0,36,36,0,28,28,0,8,8,0,190,37.5,22.65423406060606,82.20022463636361
179775,STATE - ODISHA,Repair of electronic and optical equipment,21,17,4,13,11,2,8,6,2,10,8,2,10,8,2,0,0,0,31,4.25,22.65423406060606,82.20022463636361
179776,STATE - ODISHA,Repair of electrical equipment,520,505,15,290,279,11,230,226,4,142,142,0,99,99,0,43,43,0,662,33.666666666666664,22.65423406060606,82.20022463636361
179777,STATE - ODISHA,"Repair of transport equipment, except motor vehicles",33,31,2,15,15,0,18,16,2,18,18,0,8,8,0,10,10,0,51,15.5,22.65423406060606,82.20022463636361
179778,STATE - ODISHA,Repair of other equipment,37,37,0,29,29,0,8,8,0,15,15,0,9,9,0,6,6,0,52,37,22.65423406060606,82.20022463636361
179779,STATE - ODISHA,Installation of industrial machinery and equipment,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
179780,STATE - ODISHA,Installation of industrial machinery and equipment,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
179781,STATE - ODISHA,"Electricity, gas, steam and air conditioning supply",2742,2546,196,1743,1689,54,999,857,142,379,314,65,327,268,59,52,46,6,3121,12.989795918367347,22.65423406060606,82.20022463636361
179782,STATE - ODISHA,"Electric power generation, transmission and distribution",2677,2481,196,1706,1652,54,971,829,142,375,310,65,325,266,59,50,44,6,3052,12.658163265306122,22.65423406060606,82.20022463636361
179783,STATE - ODISHA,"Electric power generation, transmission and distribution",2677,2481,196,1706,1652,54,971,829,142,375,310,65,325,266,59,50,44,6,3052,12.658163265306122,22.65423406060606,82.20022463636361
179784,STATE - ODISHA,Manufacture of gas; distribution of gaseous fuels through mains,61,61,0,35,35,0,26,26,0,2,2,0,0,0,0,2,2,0,63,61,22.65423406060606,82.20022463636361
179785,STATE - ODISHA,Manufacture of gas; distribution of gaseous fuels through mains,61,61,0,35,35,0,26,26,0,2,2,0,0,0,0,2,2,0,63,61,22.65423406060606,82.20022463636361
179786,STATE - ODISHA,Steam and air conditioning supply,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,6,4,22.65423406060606,82.20022463636361
179787,STATE - ODISHA,Steam and air conditioning supply,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,6,4,22.65423406060606,82.20022463636361
179788,STATE - ODISHA,"Water collection, treatment and supply",528,493,35,378,353,25,150,140,10,53,44,9,43,34,9,10,10,0,581,14.085714285714284,22.65423406060606,82.20022463636361
179789,STATE - ODISHA,"Water collection, treatment and supply",528,493,35,378,353,25,150,140,10,53,44,9,43,34,9,10,10,0,581,14.085714285714284,22.65423406060606,82.20022463636361
179790,STATE - ODISHA,"Water collection, treatment and supply",528,493,35,378,353,25,150,140,10,53,44,9,43,34,9,10,10,0,581,14.085714285714284,22.65423406060606,82.20022463636361
179791,STATE - ODISHA,Sewerage,22,18,4,10,8,2,12,10,2,10,4,6,0,0,0,10,4,6,32,4.5,22.65423406060606,82.20022463636361
