,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
144755,STATE - UTTAR PRADESH,"Quarrying of stone, sand and clay",1611,1459,152,1553,1405,148,58,54,4,775,665,110,697,609,88,78,56,22,2386,9.598684210526317,22.65423406060606,82.20022463636361
144756,STATE - UTTAR PRADESH,"Quarrying of stone, sand and clay",1611,1459,152,1553,1405,148,58,54,4,775,665,110,697,609,88,78,56,22,2386,9.598684210526317,22.65423406060606,82.20022463636361
144757,STATE - UTTAR PRADESH,Mining and quarrying n.e.c.,841,778,63,753,702,51,88,76,12,390,324,66,360,298,62,30,26,4,1231,12.34920634920635,22.65423406060606,82.20022463636361
144758,STATE - UTTAR PRADESH,Extraction and agglomeration of peat,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
144759,STATE - UTTAR PRADESH,Other mining and quarrying n.e.c.,840,777,63,752,701,51,88,76,12,390,324,66,360,298,62,30,26,4,1230,12.333333333333334,22.65423406060606,82.20022463636361
144760,STATE - UTTAR PRADESH,Mining support service activities,6,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,6,2,22.65423406060606,82.20022463636361
144761,STATE - UTTAR PRADESH,Support activities for petroleum and natural gas mining,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
144762,STATE - UTTAR PRADESH,Support activities for petroleum and natural gas mining,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
144763,STATE - UTTAR PRADESH,Support activities for other mining and quarrying,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,1,22.65423406060606,82.20022463636361
144764,STATE - UTTAR PRADESH,Support activities for other mining and quarrying,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,1,22.65423406060606,82.20022463636361
